,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges,RiskScore,Engagement
51850,52,0,45,4,10,11,3,3,302,28,1,100.67,21,0.08695652173913043
51851,47,0,25,13,6,21,1,12,395,3,1,32.92,27,0.5
51852,58,1,51,11,9,24,1,1,606,1,1,606.0,33,0.21153846153846154
51853,45,0,21,27,0,29,1,12,109,10,1,9.08,29,1.2272727272727273
51854,61,0,11,5,10,19,3,12,260,8,1,21.67,29,0.4166666666666667
51855,37,0,44,4,6,18,2,12,771,21,1,64.25,24,0.08888888888888889
51856,46,0,47,11,5,16,3,12,847,4,1,70.58,21,0.22916666666666666
51857,39,1,43,1,6,22,2,12,649,2,1,54.08,28,0.022727272727272728
51858,58,1,34,1,4,0,3,3,738,12,1,246.0,4,0.02857142857142857
51859,52,0,23,5,6,0,1,1,768,24,1,768.0,6,0.20833333333333334
51860,37,1,44,4,8,16,2,1,335,25,1,335.0,24,0.08888888888888889
51861,55,0,56,15,0,27,2,1,213,17,1,213.0,27,0.2631578947368421
51862,61,0,37,11,2,21,2,12,116,9,1,9.67,23,0.2894736842105263
51863,60,1,22,1,0,13,2,12,204,3,1,17.0,13,0.043478260869565216
51864,34,1,24,6,10,27,3,3,984,2,1,328.0,37,0.24
51865,60,0,25,9,8,17,2,12,438,2,1,36.5,25,0.34615384615384615
51866,57,1,22,4,9,24,3,3,842,15,1,280.67,33,0.17391304347826086
51867,47,1,50,29,7,29,1,12,544,20,1,45.33,36,0.5686274509803921
51868,56,1,23,4,6,11,2,3,302,4,1,100.67,17,0.16666666666666666
51869,33,1,59,25,8,19,3,3,753,22,1,251.0,27,0.4166666666666667
51870,43,1,39,11,6,27,1,1,679,28,1,679.0,33,0.275
51871,45,1,31,16,6,19,3,3,710,23,1,236.67,25,0.5
51872,61,1,52,20,8,25,3,12,175,17,1,14.58,33,0.37735849056603776
51873,50,0,44,18,6,23,3,1,779,10,1,779.0,29,0.4
51874,55,0,40,28,6,19,1,1,473,19,1,473.0,25,0.6829268292682927
51875,28,0,27,2,4,14,3,12,252,7,1,21.0,18,0.07142857142857142
51876,57,1,1,5,6,3,2,12,904,17,1,75.33,9,2.5
51877,21,0,24,6,7,21,2,1,438,13,1,438.0,28,0.24
51878,61,0,6,1,9,15,2,12,612,30,1,51.0,24,0.14285714285714285
51879,59,1,57,29,5,20,1,3,401,6,1,133.67,25,0.5
51880,51,0,29,26,2,28,2,1,293,22,1,293.0,30,0.8666666666666667
51881,22,0,30,5,5,21,1,12,982,6,1,81.83,26,0.16129032258064516
51882,65,1,7,4,6,2,2,3,305,1,1,101.67,8,0.5
51883,56,0,1,5,6,26,2,3,252,23,1,84.0,32,2.5
51884,34,1,28,24,9,21,2,3,674,7,1,224.67,30,0.8275862068965517
51885,20,1,39,8,10,26,2,1,739,26,1,739.0,36,0.2
51886,63,0,38,13,9,30,2,3,663,6,1,221.0,39,0.3333333333333333
51887,24,1,34,28,6,20,3,3,246,19,1,82.0,26,0.8
51888,19,1,49,9,9,19,2,12,474,25,1,39.5,28,0.18
51889,48,0,60,15,5,17,3,1,304,7,1,304.0,22,0.2459016393442623
51890,23,0,27,23,8,18,3,12,982,9,1,81.83,26,0.8214285714285714
51891,36,0,9,2,2,23,1,12,959,9,1,79.92,25,0.2
51892,53,1,30,19,8,22,2,3,346,28,1,115.33,30,0.6129032258064516
51893,43,0,27,28,9,26,3,12,547,30,1,45.58,35,1.0
51894,29,0,36,15,6,30,3,3,207,15,1,69.0,36,0.40540540540540543
51895,26,0,29,25,6,29,2,1,354,8,1,354.0,35,0.8333333333333334
51896,50,0,36,26,10,28,1,1,566,29,1,566.0,38,0.7027027027027027
51897,35,0,37,10,8,29,3,1,634,27,1,634.0,37,0.2631578947368421
51898,19,0,47,12,10,21,2,12,230,2,1,19.17,31,0.25
51899,30,1,2,3,9,23,1,1,278,18,1,278.0,32,1.0
51900,65,1,34,17,10,29,3,3,827,23,1,275.67,39,0.4857142857142857
51901,57,1,26,28,6,20,1,1,604,21,1,604.0,26,1.037037037037037
51902,21,0,17,23,8,22,1,3,494,10,1,164.67,30,1.2777777777777777
51903,52,1,52,5,10,15,3,3,895,13,1,298.33,25,0.09433962264150944
51904,24,0,49,1,6,6,2,12,213,20,1,17.75,12,0.02
51905,53,0,40,29,10,26,1,12,684,20,1,57.0,36,0.7073170731707317
51906,23,1,59,12,9,23,2,1,846,21,1,846.0,32,0.2
51907,63,1,42,2,5,9,1,12,211,28,1,17.58,14,0.046511627906976744
51908,20,1,27,1,7,21,2,1,185,27,1,185.0,28,0.03571428571428571
51909,25,0,1,6,0,30,2,3,454,8,1,151.33,30,3.0
51910,63,1,22,4,4,13,1,1,405,27,1,405.0,17,0.17391304347826086
51911,53,0,31,25,10,24,2,3,176,1,1,58.67,34,0.78125
51912,23,0,41,26,7,26,2,1,639,26,1,639.0,33,0.6190476190476191
51913,41,0,49,13,10,24,2,3,103,11,1,34.33,34,0.26
51914,43,1,49,7,8,26,3,1,891,17,1,891.0,34,0.14
51915,61,0,42,4,5,0,3,12,937,18,1,78.08,5,0.09302325581395349
51916,20,0,4,4,2,30,1,1,502,29,1,502.0,32,0.8
51917,25,1,43,18,10,22,3,12,870,8,1,72.5,32,0.4090909090909091
51918,49,0,4,18,4,26,2,1,330,20,1,330.0,30,3.6
51919,33,0,60,24,1,25,1,12,337,24,1,28.08,26,0.39344262295081966
51920,47,1,31,6,10,17,3,12,721,17,1,60.08,27,0.1875
51921,54,0,11,14,3,29,3,3,139,25,1,46.33,32,1.1666666666666667
51922,23,0,35,29,10,30,3,12,664,3,1,55.33,40,0.8055555555555556
51923,63,0,58,29,7,24,3,1,254,18,1,254.0,31,0.4915254237288136
51924,34,0,20,11,3,25,2,3,221,10,1,73.67,28,0.5238095238095238
51925,55,0,50,26,8,25,1,12,330,14,1,27.5,33,0.5098039215686274
51926,42,0,32,20,7,20,2,12,279,15,1,23.25,27,0.6060606060606061
51927,34,0,2,2,9,1,3,12,269,14,1,22.42,10,0.6666666666666666
51928,57,1,54,15,9,17,3,1,878,30,1,878.0,26,0.2727272727272727
51929,61,0,51,15,5,28,3,3,442,21,1,147.33,33,0.28846153846153844
51930,65,1,41,22,8,29,1,1,919,7,1,919.0,37,0.5238095238095238
51931,46,0,55,14,1,29,3,1,217,11,1,217.0,30,0.25
51932,34,1,34,9,10,23,3,12,684,5,1,57.0,33,0.2571428571428571
51933,23,0,39,6,10,30,3,12,248,6,1,20.67,40,0.15
51934,53,1,57,7,6,30,3,3,211,5,1,70.33,36,0.1206896551724138
51935,37,0,56,1,8,22,2,1,647,5,1,647.0,30,0.017543859649122806
51936,57,1,17,3,7,16,2,3,264,1,1,88.0,23,0.16666666666666666
51937,65,1,15,4,6,27,1,1,770,9,1,770.0,33,0.25
51938,33,0,51,23,8,23,3,3,802,21,1,267.33,31,0.4423076923076923
51939,59,0,23,27,9,28,3,1,894,25,1,894.0,37,1.125
51940,22,1,47,24,7,24,3,1,853,10,1,853.0,31,0.5
51941,50,0,16,10,10,23,2,3,421,21,1,140.33,33,0.5882352941176471
51942,64,1,53,17,5,30,2,3,158,14,1,52.67,35,0.3148148148148148
51943,25,0,22,26,4,21,1,1,394,14,1,394.0,25,1.1304347826086956
51944,23,0,55,25,3,27,3,1,548,30,1,548.0,30,0.44642857142857145
51945,30,1,45,4,8,23,2,3,108,12,1,36.0,31,0.08695652173913043
51946,54,1,25,5,4,23,1,3,186,8,1,62.0,27,0.19230769230769232
51947,39,0,56,14,5,20,3,1,741,7,1,741.0,25,0.24561403508771928
51948,34,1,41,1,8,23,1,12,766,23,1,63.83,31,0.023809523809523808
51949,52,1,31,9,8,26,1,12,796,19,1,66.33,34,0.28125
51950,43,0,35,9,5,26,2,1,137,22,1,137.0,31,0.25
51951,57,1,35,26,9,20,3,3,831,19,1,277.0,29,0.7222222222222222
51952,51,1,52,6,9,25,3,1,513,20,1,513.0,34,0.11320754716981132
51953,46,1,52,25,5,27,2,3,732,15,1,244.0,32,0.4716981132075472
51954,41,0,52,13,8,23,1,1,143,9,1,143.0,31,0.24528301886792453
51955,51,1,25,5,10,13,1,3,128,19,1,42.67,23,0.19230769230769232
51956,41,0,48,14,9,17,2,12,930,13,1,77.5,26,0.2857142857142857
51957,59,0,24,26,7,23,1,1,989,5,1,989.0,30,1.04
51958,19,0,37,1,7,22,3,12,766,29,1,63.83,29,0.02631578947368421
51959,49,1,57,4,10,16,1,3,979,22,1,326.33,26,0.06896551724137931
51960,22,0,1,30,5,26,3,1,339,11,1,339.0,31,15.0
51961,65,0,2,15,5,24,1,12,491,18,1,40.92,29,5.0
51962,57,0,15,5,6,20,3,1,195,7,1,195.0,26,0.3125
51963,18,0,50,12,9,28,1,1,300,27,1,300.0,37,0.23529411764705882
51964,22,0,51,6,5,16,3,1,722,13,1,722.0,21,0.11538461538461539
51965,47,0,24,19,5,23,1,3,356,3,1,118.67,28,0.76
51966,35,1,25,4,6,23,1,1,235,9,1,235.0,29,0.15384615384615385
51967,55,0,42,4,8,2,3,12,541,19,1,45.08,10,0.09302325581395349
51968,63,0,13,28,7,24,2,3,447,22,1,149.0,31,2.0
51969,55,1,15,5,10,1,1,1,403,17,1,403.0,11,0.3125
51970,52,1,24,1,4,1,1,12,738,2,1,61.5,5,0.04
51971,42,0,1,2,5,19,3,12,677,23,1,56.42,24,1.0
51972,58,0,19,5,7,23,3,3,277,11,1,92.33,30,0.25
51973,57,0,45,1,6,16,3,12,135,5,1,11.25,22,0.021739130434782608
51974,58,1,2,3,3,26,1,1,999,2,1,999.0,29,1.0
51975,44,1,28,17,5,16,1,3,546,6,1,182.0,21,0.5862068965517241
51976,26,0,32,6,8,20,1,3,850,17,1,283.33,28,0.18181818181818182
51977,44,1,32,12,7,25,2,12,423,15,1,35.25,32,0.36363636363636365
51978,18,0,12,4,8,25,1,1,575,17,1,575.0,33,0.3076923076923077
51979,62,0,7,3,4,28,1,3,368,17,1,122.67,32,0.375
51980,36,1,46,24,5,23,2,1,745,2,1,745.0,28,0.5106382978723404
51981,18,1,57,19,10,30,1,12,891,15,1,74.25,40,0.3275862068965517
51982,31,0,49,27,6,28,3,1,916,9,1,916.0,34,0.54
51983,53,0,59,13,6,21,1,3,138,24,1,46.0,27,0.21666666666666667
51984,26,1,39,5,5,19,1,12,562,2,1,46.83,24,0.125
51985,39,1,29,3,5,29,2,1,938,25,1,938.0,34,0.1
51986,23,0,9,1,7,29,1,12,970,23,1,80.83,36,0.1
51987,41,0,49,5,10,26,1,3,737,10,1,245.67,36,0.1
51988,40,0,25,24,10,21,3,12,579,25,1,48.25,31,0.9230769230769231
51989,18,0,43,25,6,24,3,12,760,17,1,63.33,30,0.5681818181818182
51990,49,0,30,16,4,27,2,1,521,10,1,521.0,31,0.5161290322580645
51991,61,0,45,26,7,18,3,3,730,15,1,243.33,25,0.5652173913043478
51992,43,1,53,23,10,24,3,1,813,29,1,813.0,34,0.42592592592592593
51993,34,0,3,18,1,29,3,1,269,2,1,269.0,30,4.5
51994,52,0,55,1,2,3,2,12,240,13,1,20.0,5,0.017857142857142856
51995,37,0,27,5,3,24,2,3,350,15,1,116.67,27,0.17857142857142858
51996,63,1,43,21,7,22,1,1,706,10,1,706.0,29,0.4772727272727273
51997,34,0,26,22,6,20,2,12,554,30,1,46.17,26,0.8148148148148148
51998,58,0,14,3,5,12,2,3,625,2,1,208.33,17,0.2
51999,59,0,36,15,9,27,1,12,523,24,1,43.58,36,0.40540540540540543
52000,65,1,48,25,7,23,2,1,869,22,1,869.0,30,0.5102040816326531
52001,36,0,41,1,9,23,2,12,558,22,1,46.5,32,0.023809523809523808
52002,45,0,21,11,10,24,1,3,309,8,1,103.0,34,0.5
52003,41,0,40,15,3,22,2,1,827,9,1,827.0,25,0.36585365853658536
52004,49,0,35,18,5,28,3,12,918,24,1,76.5,33,0.5
52005,31,1,49,18,7,19,2,1,811,8,1,811.0,26,0.36
52006,53,1,33,13,8,22,2,12,914,8,1,76.17,30,0.38235294117647056
52007,45,0,6,2,8,30,1,1,530,18,1,530.0,38,0.2857142857142857
52008,37,1,43,14,6,24,3,3,945,14,1,315.0,30,0.3181818181818182
52009,44,0,50,12,3,30,3,1,977,30,1,977.0,33,0.23529411764705882
52010,39,0,28,1,5,25,1,3,681,20,1,227.0,30,0.034482758620689655
52011,52,0,13,1,1,23,1,1,695,17,1,695.0,24,0.07142857142857142
52012,54,0,25,3,10,12,3,1,657,17,1,657.0,22,0.11538461538461539
52013,62,0,42,11,8,19,3,1,839,23,1,839.0,27,0.2558139534883721
52014,35,0,31,7,3,29,3,12,494,27,1,41.17,32,0.21875
52015,29,1,47,11,5,29,1,3,852,18,1,284.0,34,0.22916666666666666
52016,54,1,33,1,8,13,3,12,617,21,1,51.42,21,0.029411764705882353
52017,30,1,50,18,9,22,2,3,756,2,1,252.0,31,0.35294117647058826
52018,64,1,55,2,5,4,2,3,780,16,1,260.0,9,0.03571428571428571
52019,21,0,58,27,4,23,1,3,473,12,1,157.67,27,0.4576271186440678
52020,56,1,5,2,7,29,3,12,436,14,1,36.33,36,0.3333333333333333
52021,55,0,59,30,10,28,3,3,258,9,1,86.0,38,0.5
52022,65,0,13,1,3,23,1,1,473,12,1,473.0,26,0.07142857142857142
52023,29,0,46,8,5,16,1,12,484,10,1,40.33,21,0.1702127659574468
52024,48,1,41,25,6,19,1,12,687,3,1,57.25,25,0.5952380952380952
52025,27,0,53,11,0,26,1,1,532,13,1,532.0,26,0.2037037037037037
52026,30,0,22,3,5,21,3,1,993,20,1,993.0,26,0.13043478260869565
52027,31,0,51,14,2,30,1,1,440,6,1,440.0,32,0.2692307692307692
52028,65,0,58,28,1,30,3,12,467,22,1,38.92,31,0.4745762711864407
52029,19,0,4,25,8,30,1,3,246,21,1,82.0,38,5.0
52030,56,0,48,7,8,28,2,1,598,28,1,598.0,36,0.14285714285714285
52031,51,0,48,5,4,12,1,1,500,4,1,500.0,16,0.10204081632653061
52032,26,0,5,30,3,26,3,12,398,18,1,33.17,29,5.0
52033,59,1,49,17,8,17,3,3,207,3,1,69.0,25,0.34
52034,45,1,38,10,8,23,3,12,373,16,1,31.08,31,0.2564102564102564
52035,22,0,30,7,9,26,3,3,654,25,1,218.0,35,0.22580645161290322
52036,59,0,34,17,6,17,1,3,525,23,1,175.0,23,0.4857142857142857
52037,29,1,40,20,7,20,3,3,672,10,1,224.0,27,0.4878048780487805
52038,45,1,31,18,6,28,2,12,917,29,1,76.42,34,0.5625
52039,51,1,36,1,5,25,3,3,694,1,1,231.33,30,0.02702702702702703
52040,29,0,43,13,8,21,1,12,226,15,1,18.83,29,0.29545454545454547
52041,28,0,33,5,0,21,2,3,314,16,1,104.67,21,0.14705882352941177
52042,60,0,30,4,8,7,1,3,904,11,1,301.33,15,0.12903225806451613
52043,58,1,7,5,4,30,1,1,979,1,1,979.0,34,0.625
52044,36,0,31,17,9,24,1,12,707,24,1,58.92,33,0.53125
52045,51,1,60,3,6,9,3,3,621,4,1,207.0,15,0.04918032786885246
52046,64,1,53,2,7,23,3,3,924,19,1,308.0,30,0.037037037037037035
52047,59,1,38,19,10,18,1,3,440,29,1,146.67,28,0.48717948717948717
52048,22,0,43,27,4,26,3,1,417,30,1,417.0,30,0.6136363636363636
52049,58,1,8,4,7,22,1,12,158,2,1,13.17,29,0.4444444444444444
52050,63,0,26,3,5,22,2,3,270,16,1,90.0,27,0.1111111111111111
52051,18,0,59,19,10,21,3,1,834,11,1,834.0,31,0.31666666666666665
52052,54,0,22,20,5,30,1,1,636,22,1,636.0,35,0.8695652173913043
52053,51,1,56,1,10,11,1,1,853,8,1,853.0,21,0.017543859649122806
52054,19,0,46,16,2,24,3,1,681,21,1,681.0,26,0.3404255319148936
52055,40,1,51,25,6,19,3,12,937,3,1,78.08,25,0.4807692307692308
52056,64,1,54,16,6,23,2,3,304,13,1,101.33,29,0.2909090909090909
52057,46,1,54,18,10,29,2,12,948,19,1,79.0,39,0.32727272727272727
52058,43,1,29,11,8,18,1,12,340,4,1,28.33,26,0.36666666666666664
52059,45,1,25,9,8,19,1,3,846,9,1,282.0,27,0.34615384615384615
52060,39,0,49,1,8,17,1,12,345,25,1,28.75,25,0.02
52061,37,1,57,8,10,23,2,12,277,12,1,23.08,33,0.13793103448275862
52062,44,0,31,21,1,28,2,12,399,3,1,33.25,29,0.65625
52063,38,0,13,12,2,29,3,1,820,18,1,820.0,31,0.8571428571428571
52064,46,0,32,21,0,25,3,1,932,28,1,932.0,25,0.6363636363636364
52065,35,1,38,22,9,21,3,12,523,24,1,43.58,30,0.5641025641025641
52066,35,1,40,19,6,19,1,12,467,17,1,38.92,25,0.4634146341463415
52067,18,0,47,25,4,30,3,1,945,3,1,945.0,34,0.5208333333333334
52068,61,1,42,30,6,22,1,1,129,15,1,129.0,28,0.6976744186046512
52069,39,0,36,24,10,21,2,1,404,22,1,404.0,31,0.6486486486486487
52070,34,0,55,4,2,26,1,1,288,21,1,288.0,28,0.07142857142857142
52071,63,0,8,18,1,27,2,1,845,14,1,845.0,28,2.0
52072,63,0,5,24,6,25,2,1,213,16,1,213.0,31,4.0
52073,47,1,34,22,6,23,1,12,690,22,1,57.5,29,0.6285714285714286
52074,43,0,6,22,0,22,3,1,320,8,1,320.0,22,3.142857142857143
52075,42,0,30,6,7,29,1,3,776,25,1,258.67,36,0.1935483870967742
52076,38,0,13,16,10,28,3,1,372,26,1,372.0,38,1.1428571428571428
52077,37,0,20,2,7,9,3,12,299,11,1,24.92,16,0.09523809523809523
52078,30,0,13,10,9,30,2,1,336,11,1,336.0,39,0.7142857142857143
52079,61,1,25,4,7,24,2,12,368,13,1,30.67,31,0.15384615384615385
52080,36,0,33,17,8,20,2,3,456,21,1,152.0,28,0.5
52081,33,1,41,8,9,27,3,3,411,6,1,137.0,36,0.19047619047619047
52082,48,1,26,19,10,27,2,12,270,26,1,22.5,37,0.7037037037037037
52083,43,1,38,30,9,26,3,1,414,14,1,414.0,35,0.7692307692307693
52084,53,0,2,15,8,21,3,1,744,14,1,744.0,29,5.0
52085,27,0,50,10,10,25,1,12,930,22,1,77.5,35,0.19607843137254902
52086,41,1,37,22,5,22,1,3,494,6,1,164.67,27,0.5789473684210527
52087,60,1,44,4,9,4,2,3,192,8,1,64.0,13,0.08888888888888889
52088,65,0,46,4,10,2,3,3,941,18,1,313.67,12,0.0851063829787234
52089,39,1,37,14,8,19,3,12,255,25,1,21.25,27,0.3684210526315789
52090,21,0,15,11,6,29,1,1,130,4,1,130.0,35,0.6875
52091,39,1,42,17,5,21,3,12,148,20,1,12.33,26,0.3953488372093023
52092,49,0,37,5,5,29,3,1,369,27,1,369.0,34,0.13157894736842105
52093,25,1,46,9,7,21,3,12,504,12,1,42.0,28,0.19148936170212766
52094,32,0,59,29,6,20,3,1,538,1,1,538.0,26,0.48333333333333334
52095,21,0,39,11,8,21,2,12,491,17,1,40.92,29,0.275
52096,53,0,16,2,3,30,2,3,154,17,1,51.33,33,0.11764705882352941
52097,63,1,60,27,6,18,1,12,727,25,1,60.58,24,0.4426229508196721
52098,19,1,47,28,10,21,1,1,812,18,1,812.0,31,0.5833333333333334
52099,40,0,14,3,4,27,2,12,383,18,1,31.92,31,0.2
52100,19,0,50,17,8,23,1,3,164,20,1,54.67,31,0.3333333333333333
52101,57,0,45,25,5,30,3,1,933,25,1,933.0,35,0.5434782608695652
52102,55,1,6,4,4,14,3,1,826,15,1,826.0,18,0.5714285714285714
52103,28,1,56,23,9,22,1,3,267,25,1,89.0,31,0.40350877192982454
52104,19,1,58,12,7,27,1,1,172,2,1,172.0,34,0.2033898305084746
52105,39,0,41,17,7,18,2,12,803,2,1,66.92,25,0.40476190476190477
52106,64,1,9,3,10,26,2,1,791,5,1,791.0,36,0.3
52107,35,1,29,8,10,24,3,12,345,29,1,28.75,34,0.26666666666666666
52108,59,0,43,8,9,24,1,1,439,30,1,439.0,33,0.18181818181818182
52109,36,0,17,18,10,28,1,3,288,11,1,96.0,38,1.0
52110,50,0,60,3,9,30,2,3,365,13,1,121.67,39,0.04918032786885246
52111,21,0,60,20,10,22,3,12,283,18,1,23.58,32,0.32786885245901637
52112,48,1,54,21,7,24,1,12,592,30,1,49.33,31,0.38181818181818183
52113,64,0,57,1,8,3,3,3,358,3,1,119.33,11,0.017241379310344827
52114,22,1,28,17,5,23,1,3,175,16,1,58.33,28,0.5862068965517241
52115,63,0,47,26,8,19,3,12,867,8,1,72.25,27,0.5416666666666666
52116,55,0,55,17,2,28,2,1,443,2,1,443.0,30,0.30357142857142855
52117,31,1,31,18,8,28,2,12,274,12,1,22.83,36,0.5625
52118,59,0,39,1,1,13,3,12,112,1,1,9.33,14,0.025
52119,61,0,18,26,9,28,2,3,287,30,1,95.67,37,1.368421052631579
52120,55,0,49,26,5,28,2,12,720,13,1,60.0,33,0.52
52121,46,0,25,13,1,22,2,1,587,14,1,587.0,23,0.5
52122,63,0,41,11,10,24,3,12,872,14,1,72.67,34,0.2619047619047619
52123,42,0,49,13,7,25,1,3,839,10,1,279.67,32,0.26
52124,48,0,54,2,10,20,3,1,258,25,1,258.0,30,0.03636363636363636
52125,51,1,48,17,9,17,3,1,234,12,1,234.0,26,0.3469387755102041
52126,42,0,53,9,10,19,3,12,646,23,1,53.83,29,0.16666666666666666
52127,54,0,56,8,5,19,3,1,597,27,1,597.0,24,0.14035087719298245
52128,33,0,32,4,6,30,3,3,214,1,1,71.33,36,0.12121212121212122
52129,55,0,46,17,7,17,1,3,198,17,1,66.0,24,0.3617021276595745
52130,60,1,35,9,7,18,3,3,737,4,1,245.67,25,0.25
52131,33,0,33,19,5,28,2,3,880,22,1,293.33,33,0.5588235294117647
52132,49,0,48,22,8,26,1,1,534,8,1,534.0,34,0.4489795918367347
52133,35,1,35,29,10,25,1,1,862,8,1,862.0,35,0.8055555555555556
52134,60,0,59,12,0,25,3,12,489,29,1,40.75,25,0.2
52135,54,1,32,11,5,27,2,1,366,6,1,366.0,32,0.3333333333333333
52136,38,0,36,20,10,16,2,1,837,5,1,837.0,26,0.5405405405405406
52137,54,0,25,18,8,22,1,1,954,8,1,954.0,30,0.6923076923076923
52138,44,0,43,28,7,16,1,3,521,21,1,173.67,23,0.6363636363636364
52139,38,0,43,11,7,28,2,1,374,12,1,374.0,35,0.25
52140,54,0,41,4,10,29,3,1,835,27,1,835.0,39,0.09523809523809523
52141,51,0,30,4,10,13,1,3,454,27,1,151.33,23,0.12903225806451613
52142,51,1,26,3,7,24,2,3,842,20,1,280.67,31,0.1111111111111111
52143,65,0,30,27,8,16,1,12,721,7,1,60.08,24,0.8709677419354839
52144,32,0,21,20,6,25,2,1,523,17,1,523.0,31,0.9090909090909091
52145,65,1,38,3,7,18,3,3,442,12,1,147.33,25,0.07692307692307693
52146,60,1,28,5,8,16,1,12,718,9,1,59.83,24,0.1724137931034483
52147,61,1,57,12,10,20,2,12,275,7,1,22.92,30,0.20689655172413793
52148,54,0,49,27,6,24,3,3,519,10,1,173.0,30,0.54
52149,62,0,29,24,8,18,1,3,175,18,1,58.33,26,0.8
52150,59,0,47,14,10,27,3,1,103,25,1,103.0,37,0.2916666666666667
52151,36,0,38,19,2,24,2,12,262,21,1,21.83,26,0.48717948717948717
52152,40,1,48,16,8,19,3,12,641,8,1,53.42,27,0.32653061224489793
52153,25,1,54,1,2,1,2,12,275,19,1,22.92,3,0.01818181818181818
52154,52,1,53,20,5,21,2,12,169,3,1,14.08,26,0.37037037037037035
52155,57,0,8,9,6,24,1,12,328,3,1,27.33,30,1.0
52156,55,0,25,1,8,8,1,3,938,5,1,312.67,16,0.038461538461538464
52157,62,0,37,2,4,13,2,3,922,6,1,307.33,17,0.05263157894736842
52158,51,1,49,10,10,26,3,1,941,7,1,941.0,36,0.2
52159,31,1,39,14,7,27,2,1,580,2,1,580.0,34,0.35
52160,54,1,48,10,9,28,1,12,198,20,1,16.5,37,0.20408163265306123
52161,27,0,43,9,7,19,2,3,793,25,1,264.33,26,0.20454545454545456
52162,53,1,34,16,5,17,1,1,524,26,1,524.0,22,0.45714285714285713
52163,38,0,27,1,5,28,1,3,715,28,1,238.33,33,0.03571428571428571
52164,59,0,31,14,8,21,1,12,907,2,1,75.58,29,0.4375
52165,64,0,50,22,8,29,1,1,482,20,1,482.0,37,0.43137254901960786
52166,63,0,28,5,6,14,1,3,675,1,1,225.0,20,0.1724137931034483
52167,55,1,45,11,8,24,2,12,103,26,1,8.58,32,0.2391304347826087
52168,23,0,10,2,5,28,3,12,672,8,1,56.0,33,0.18181818181818182
52169,62,1,12,5,6,24,1,12,643,10,1,53.58,30,0.38461538461538464
52170,20,1,37,26,9,28,2,12,571,21,1,47.58,37,0.6842105263157895
52171,55,0,46,21,5,18,1,12,957,27,1,79.75,23,0.44680851063829785
52172,23,1,56,28,10,29,3,1,276,10,1,276.0,39,0.49122807017543857
52173,50,0,4,14,0,25,2,1,252,16,1,252.0,25,2.8
52174,21,1,52,5,9,24,2,12,251,16,1,20.92,33,0.09433962264150944
52175,39,1,34,1,10,30,1,1,677,27,1,677.0,40,0.02857142857142857
52176,19,1,25,16,10,21,1,3,763,28,1,254.33,31,0.6153846153846154
52177,27,1,35,1,7,24,2,12,401,19,1,33.42,31,0.027777777777777776
52178,23,0,45,28,6,26,1,3,272,27,1,90.67,32,0.6086956521739131
52179,45,0,55,10,3,27,1,3,187,13,1,62.33,30,0.17857142857142858
52180,19,1,45,27,5,22,1,12,244,11,1,20.33,27,0.5869565217391305
52181,57,1,59,1,4,19,3,1,986,27,1,986.0,23,0.016666666666666666
52182,61,1,39,24,9,27,3,1,157,20,1,157.0,36,0.6
52183,31,0,56,8,5,28,3,12,886,30,1,73.83,33,0.14035087719298245
52184,47,0,54,11,7,21,3,12,937,24,1,78.08,28,0.2
52185,55,0,58,25,7,29,1,12,151,26,1,12.58,36,0.423728813559322
52186,63,0,33,3,9,20,2,1,845,13,1,845.0,29,0.08823529411764706
52187,33,0,25,25,10,18,3,12,224,20,1,18.67,28,0.9615384615384616
52188,59,0,23,1,6,29,2,1,392,18,1,392.0,35,0.041666666666666664
52189,27,0,59,12,10,22,2,1,841,13,1,841.0,32,0.2
52190,59,1,50,8,10,24,2,3,507,20,1,169.0,34,0.1568627450980392
52191,63,1,30,27,8,30,2,3,972,10,1,324.0,38,0.8709677419354839
52192,26,0,7,7,9,27,2,12,238,22,1,19.83,36,0.875
52193,54,0,56,5,3,21,3,3,248,10,1,82.67,24,0.08771929824561403
52194,22,1,39,1,6,18,2,3,165,2,1,55.0,24,0.025
52195,63,1,57,1,6,20,1,3,757,20,1,252.33,26,0.017241379310344827
52196,62,0,34,26,5,23,2,1,695,11,1,695.0,28,0.7428571428571429
52197,36,0,14,10,3,21,3,12,417,22,1,34.75,24,0.6666666666666666
52198,49,0,10,11,10,21,2,12,269,29,1,22.42,31,1.0
52199,30,0,42,7,10,26,2,3,994,17,1,331.33,36,0.16279069767441862
52200,34,0,48,6,6,23,3,1,744,17,1,744.0,29,0.12244897959183673
52201,56,0,11,27,9,24,3,1,244,27,1,244.0,33,2.25
52202,49,0,6,22,3,23,3,1,596,19,1,596.0,26,3.142857142857143
52203,44,0,34,28,10,26,3,3,362,12,1,120.67,36,0.8
52204,30,1,38,7,10,26,3,1,685,25,1,685.0,36,0.1794871794871795
52205,45,0,43,4,0,21,1,1,676,17,1,676.0,21,0.09090909090909091
52206,18,1,30,19,10,29,2,12,595,16,1,49.58,39,0.6129032258064516
52207,60,0,24,1,8,14,1,3,140,14,1,46.67,22,0.04
52208,56,0,23,18,5,22,3,12,208,20,1,17.33,27,0.75
52209,20,1,52,12,9,19,3,1,299,29,1,299.0,28,0.22641509433962265
