,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges
54590,39,1,29,1,5,22,3,3,696,3,1,232.0
54591,22,0,29,20,7,26,3,3,997,21,1,332.3333333333333
54592,50,1,39,14,10,24,1,3,927,19,1,309.0
54593,57,0,49,27,5,25,3,3,272,26,1,90.66666666666667
54594,61,0,41,12,10,27,3,3,490,21,1,163.33333333333334
54595,29,0,53,11,4,29,1,1,883,2,1,883.0
54596,43,0,32,8,9,23,2,1,666,26,1,666.0
54597,26,0,58,9,5,17,1,1,219,1,1,219.0
54598,51,0,1,1,7,5,3,12,857,15,1,71.41666666666667
54599,61,0,27,17,10,17,1,3,385,21,1,128.33333333333334
54600,32,0,41,20,10,16,1,3,932,19,1,310.6666666666667
54601,58,1,54,18,8,28,2,3,583,2,1,194.33333333333334
54602,43,0,50,10,1,28,3,1,908,1,1,908.0
54603,31,0,50,22,7,24,3,12,519,18,1,43.25
54604,57,1,32,4,9,7,1,3,139,9,1,46.333333333333336
54605,35,0,26,21,10,17,1,3,557,30,1,185.66666666666666
54606,54,1,34,3,9,25,3,12,370,6,1,30.833333333333332
54607,54,1,17,5,10,6,2,12,257,7,1,21.416666666666668
54608,55,1,35,3,6,29,1,1,662,28,1,662.0
54609,41,0,25,10,2,21,1,1,519,14,1,519.0
54610,48,1,28,2,0,3,2,12,240,6,1,20.0
54611,53,0,8,1,7,2,3,3,415,23,1,138.33333333333334
54612,57,0,55,5,8,7,1,3,236,11,1,78.66666666666667
54613,45,1,52,12,9,29,2,12,946,10,1,78.83333333333333
54614,46,0,52,11,1,23,2,1,221,29,1,221.0
54615,31,0,4,4,4,27,2,3,346,30,1,115.33333333333333
54616,52,1,38,11,6,26,1,3,363,21,1,121.0
54617,61,0,13,5,9,9,1,12,920,8,1,76.66666666666667
54618,64,0,18,3,4,14,3,1,136,14,1,136.0
54619,25,0,41,22,8,30,3,12,314,6,1,26.166666666666668
54620,62,0,21,11,1,24,3,12,232,2,1,19.333333333333332
54621,57,0,44,21,9,28,1,3,467,22,1,155.66666666666666
54622,18,0,25,4,5,22,2,1,124,23,1,124.0
54623,42,0,50,5,10,20,2,12,642,12,1,53.5
54624,61,0,4,8,4,23,1,3,289,18,1,96.33333333333333
54625,41,1,25,17,7,29,1,3,612,1,1,204.0
54626,40,0,34,8,3,29,3,1,898,10,1,898.0
54627,29,0,13,17,4,26,2,1,510,18,1,510.0
54628,48,1,39,11,10,27,2,12,327,26,1,27.25
54629,39,0,46,13,10,16,3,12,266,22,1,22.166666666666668
54630,27,0,22,6,4,25,2,12,308,19,1,25.666666666666668
54631,19,1,30,22,8,18,3,12,204,5,1,17.0
54632,61,1,50,22,6,25,2,3,590,20,1,196.66666666666666
54633,50,0,39,18,7,27,3,12,495,15,1,41.25
54634,34,0,28,3,9,28,1,3,758,29,1,252.66666666666666
54635,35,1,42,8,10,24,2,12,445,12,1,37.083333333333336
54636,22,0,13,11,3,24,3,3,296,14,1,98.66666666666667
54637,55,0,26,4,1,25,3,3,134,8,1,44.666666666666664
54638,20,0,42,9,0,27,1,1,486,17,1,486.0
54639,57,0,55,2,9,25,1,12,170,3,1,14.166666666666666
54640,36,1,38,25,7,16,2,12,525,24,1,43.75
54641,65,0,48,3,7,1,1,12,923,22,1,76.91666666666667
54642,49,0,41,30,7,27,3,1,430,14,1,430.0
54643,58,1,31,26,5,17,2,12,115,15,1,9.583333333333334
54644,60,0,54,13,7,17,1,12,730,2,1,60.833333333333336
54645,18,1,32,4,6,21,3,12,747,13,1,62.25
54646,60,0,45,26,5,19,3,12,740,10,1,61.666666666666664
54647,60,1,53,4,10,16,1,3,901,7,1,300.3333333333333
54648,42,1,58,30,7,20,3,12,615,25,1,51.25
54649,48,0,50,29,3,27,2,12,305,6,1,25.416666666666668
54650,42,0,25,2,7,18,3,1,893,26,1,893.0
54651,48,1,35,14,7,23,2,1,402,13,1,402.0
54652,65,0,17,21,10,28,3,12,330,7,1,27.5
54653,61,0,51,10,8,19,3,1,634,22,1,634.0
54654,57,1,44,23,7,16,1,12,350,6,1,29.166666666666668
54655,44,1,36,16,6,16,1,12,375,10,1,31.25
54656,54,1,25,18,8,24,3,3,479,18,1,159.66666666666666
54657,21,0,29,17,8,28,2,1,957,29,1,957.0
54658,59,0,38,7,9,17,1,3,814,3,1,271.3333333333333
54659,45,0,51,12,5,23,2,3,676,24,1,225.33333333333334
54660,33,0,41,30,9,20,2,12,296,17,1,24.666666666666668
54661,18,0,42,1,10,25,2,1,692,21,1,692.0
54662,61,0,16,1,9,1,2,1,798,4,1,798.0
54663,64,0,32,13,8,30,1,1,200,3,1,200.0
54664,37,0,46,17,0,29,1,1,484,18,1,484.0
54665,25,0,57,29,10,25,1,3,831,5,1,277.0
54666,34,1,29,17,7,24,2,12,938,14,1,78.16666666666667
54667,23,0,7,30,8,25,3,12,211,4,1,17.583333333333332
54668,45,0,37,9,10,16,3,3,335,24,1,111.66666666666667
54669,52,1,57,5,9,0,2,1,943,16,1,943.0
54670,61,1,47,9,6,21,2,3,314,27,1,104.66666666666667
54671,30,0,32,6,10,29,1,12,173,27,1,14.416666666666666
54672,22,1,31,1,10,26,1,1,527,8,1,527.0
54673,32,0,18,27,10,24,2,12,291,12,1,24.25
54674,64,0,39,30,7,22,2,1,902,4,1,902.0
54675,60,0,32,7,10,23,3,12,342,10,1,28.5
54676,23,1,33,1,7,18,1,1,711,4,1,711.0
54677,62,1,34,4,6,23,1,1,908,30,1,908.0
54678,52,0,42,29,9,26,3,3,848,14,1,282.6666666666667
54679,41,0,3,12,3,25,2,1,841,22,1,841.0
54680,21,0,34,20,6,21,1,12,999,24,1,83.25
54681,63,0,60,27,10,20,2,12,450,7,1,37.5
54682,44,1,38,23,8,19,2,1,365,15,1,365.0
54683,36,0,44,14,8,30,3,3,276,6,1,92.0
54684,49,0,48,5,10,25,2,3,467,20,1,155.66666666666666
54685,63,0,22,14,10,23,3,3,456,16,1,152.0
54686,51,0,44,30,0,22,2,1,418,7,1,418.0
54687,20,1,58,14,10,22,2,12,206,21,1,17.166666666666668
54688,46,0,58,5,3,30,2,12,471,8,1,39.25
54689,26,1,31,27,10,18,1,1,549,8,1,549.0
54690,24,0,2,16,3,28,2,3,329,8,1,109.66666666666667
54691,65,1,48,29,8,21,1,12,380,22,1,31.666666666666668
54692,19,0,28,4,6,19,3,1,849,19,1,849.0
54693,61,0,5,9,5,26,3,1,373,16,1,373.0
54694,35,1,25,12,10,28,1,12,460,22,1,38.333333333333336
54695,46,0,30,14,8,18,3,3,763,29,1,254.33333333333334
54696,65,0,21,30,8,25,1,3,263,4,1,87.66666666666667
54697,57,1,28,8,6,29,2,12,888,28,1,74.0
54698,35,1,43,25,7,22,2,1,979,9,1,979.0
54699,55,0,45,17,10,16,3,1,940,13,1,940.0
54700,52,1,42,24,7,17,3,1,791,20,1,791.0
54701,18,0,15,14,6,30,1,3,379,4,1,126.33333333333333
54702,63,0,55,3,8,1,3,3,629,5,1,209.66666666666666
54703,60,1,30,24,8,16,2,3,778,12,1,259.3333333333333
54704,53,0,40,17,10,25,1,1,886,24,1,886.0
54705,52,1,52,14,8,18,3,3,268,4,1,89.33333333333333
54706,64,1,49,27,8,23,1,3,129,19,1,43.0
54707,36,0,29,19,6,24,1,12,255,4,1,21.25
54708,30,0,39,11,5,25,3,1,953,4,1,953.0
54709,52,0,60,26,8,27,1,3,698,11,1,232.66666666666666
54710,25,0,22,19,1,24,3,3,332,30,1,110.66666666666667
54711,65,0,32,22,9,20,3,12,941,11,1,78.41666666666667
54712,39,1,28,24,9,27,3,12,628,2,1,52.333333333333336
54713,33,0,17,11,6,27,3,3,145,18,1,48.333333333333336
54714,62,0,38,28,6,28,3,1,772,7,1,772.0
54715,64,0,56,21,7,19,3,1,543,13,1,543.0
54716,61,0,18,25,10,22,2,1,209,18,1,209.0
54717,55,0,38,1,4,15,1,12,181,5,1,15.083333333333334
54718,40,1,60,12,5,30,3,3,984,28,1,328.0
54719,42,0,24,19,3,23,2,12,387,9,1,32.25
54720,27,0,37,18,8,19,3,12,187,23,1,15.583333333333334
54721,44,0,54,5,9,22,3,3,954,27,1,318.0
54722,55,0,52,24,5,28,1,1,247,5,1,247.0
54723,58,0,42,2,4,17,1,3,308,3,1,102.66666666666667
54724,45,1,44,5,10,22,2,1,485,10,1,485.0
54725,19,0,30,14,8,19,3,12,144,1,1,12.0
54726,28,0,49,19,10,27,1,12,476,24,1,39.666666666666664
54727,32,0,6,21,0,23,1,12,380,13,1,31.666666666666668
54728,42,0,24,9,5,29,2,1,535,21,1,535.0
54729,35,1,44,13,5,21,3,3,625,17,1,208.33333333333334
54730,20,1,25,29,10,28,2,3,949,2,1,316.3333333333333
54731,24,0,2,28,5,27,1,1,993,7,1,993.0
54732,18,0,29,21,3,25,1,12,479,24,1,39.916666666666664
54733,38,1,60,8,9,27,1,12,145,18,1,12.083333333333334
54734,42,0,35,2,8,16,1,12,158,2,1,13.166666666666666
54735,39,1,33,13,7,27,1,12,715,11,1,59.583333333333336
54736,44,0,38,28,8,23,1,12,130,21,1,10.833333333333334
54737,43,1,50,30,6,24,2,3,725,7,1,241.66666666666666
54738,50,1,50,3,7,18,2,12,169,5,1,14.083333333333334
54739,56,1,39,7,5,25,3,12,534,19,1,44.5
54740,58,1,11,5,8,30,2,1,489,11,1,489.0
54741,25,1,54,28,8,27,2,3,775,8,1,258.3333333333333
54742,64,0,12,19,5,24,3,3,130,2,1,43.333333333333336
54743,39,1,53,23,6,22,1,1,631,11,1,631.0
54744,59,1,39,5,4,14,2,12,952,14,1,79.33333333333333
54745,42,1,55,1,9,21,3,1,401,13,1,401.0
54746,21,0,15,1,0,24,3,1,903,24,1,903.0
54747,64,0,4,4,5,19,2,3,353,17,1,117.66666666666667
54748,51,0,55,30,4,29,2,1,824,12,1,824.0
54749,19,1,10,2,3,0,3,12,408,23,1,34.0
54750,46,0,33,9,8,24,1,3,440,5,1,146.66666666666666
54751,22,1,53,11,6,23,3,1,295,18,1,295.0
54752,59,1,51,4,8,5,3,12,585,1,1,48.75
54753,61,0,57,19,4,27,3,1,587,26,1,587.0
54754,31,1,49,13,6,25,1,3,275,25,1,91.66666666666667
54755,63,1,28,2,5,13,2,12,737,4,1,61.416666666666664
54756,47,0,4,26,9,27,3,12,134,30,1,11.166666666666666
54757,41,0,51,27,10,21,2,1,671,19,1,671.0
54758,56,0,35,13,5,21,2,3,812,12,1,270.6666666666667
54759,48,0,46,2,7,10,2,12,155,30,1,12.916666666666666
54760,22,0,39,21,8,25,1,12,187,5,1,15.583333333333334
54761,26,1,34,24,7,29,2,12,272,27,1,22.666666666666668
54762,50,0,22,9,4,27,3,1,231,28,1,231.0
54763,33,0,8,12,1,29,3,1,875,29,1,875.0
54764,25,1,59,27,6,22,2,3,718,29,1,239.33333333333334
54765,20,1,49,22,10,18,2,12,668,21,1,55.666666666666664
54766,57,0,10,5,10,30,2,12,965,13,1,80.41666666666667
54767,28,0,28,19,3,24,1,1,342,11,1,342.0
54768,51,1,13,4,4,23,1,1,323,26,1,323.0
54769,18,1,38,9,8,22,3,3,459,19,1,153.0
54770,42,0,52,19,5,21,3,3,479,9,1,159.66666666666666
54771,26,0,43,22,1,26,3,1,567,9,1,567.0
54772,44,1,28,28,10,26,1,12,143,22,1,11.916666666666666
54773,56,0,58,5,8,13,1,12,878,28,1,73.16666666666667
54774,33,0,60,2,6,23,3,3,198,7,1,66.0
54775,54,0,43,4,4,8,1,12,938,12,1,78.16666666666667
54776,60,0,54,16,4,24,1,1,572,18,1,572.0
54777,44,0,29,10,7,24,3,12,300,12,1,25.0
54778,24,0,3,22,4,26,3,3,303,12,1,101.0
54779,18,1,47,15,6,23,1,12,254,7,1,21.166666666666668
54780,55,0,3,3,10,4,1,3,440,30,1,146.66666666666666
54781,52,0,2,3,10,10,1,1,184,25,1,184.0
54782,22,0,44,6,9,18,3,1,593,21,1,593.0
54783,63,0,47,4,7,8,3,3,182,13,1,60.666666666666664
54784,63,1,17,1,7,23,2,1,785,17,1,785.0
54785,18,1,37,2,8,17,2,3,802,16,1,267.3333333333333
54786,41,0,41,22,9,30,2,12,422,21,1,35.166666666666664
54787,47,0,44,2,7,24,3,1,390,26,1,390.0
54788,57,1,26,10,8,24,2,1,780,1,1,780.0
54789,19,1,39,19,5,18,1,12,464,14,1,38.666666666666664
54790,34,0,19,2,6,30,1,12,187,29,1,15.583333333333334
54791,51,0,52,16,2,29,3,1,406,29,1,406.0
54792,57,1,58,15,6,24,2,12,768,25,1,64.0
54793,32,0,43,14,9,23,1,1,685,9,1,685.0
54794,62,0,3,27,2,29,2,3,262,9,1,87.33333333333333
54795,29,0,2,14,2,21,1,1,260,26,1,260.0
54796,19,0,15,24,7,21,1,12,272,15,1,22.666666666666668
54797,27,1,30,13,6,28,1,3,525,17,1,175.0
54798,59,0,46,29,5,23,2,12,956,20,1,79.66666666666667
54799,30,1,57,28,7,18,3,3,627,23,1,209.0
54800,59,1,16,3,5,27,2,3,869,4,1,289.6666666666667
54801,21,0,47,3,10,23,1,12,676,7,1,56.333333333333336
54802,60,0,32,1,9,4,3,12,701,23,1,58.416666666666664
54803,52,1,28,8,10,25,1,12,402,18,1,33.5
54804,46,1,55,7,8,16,2,1,583,1,1,583.0
54805,54,0,12,30,4,24,1,3,388,5,1,129.33333333333334
54806,65,0,42,18,10,23,1,12,304,25,1,25.333333333333332
54807,33,0,17,21,8,23,2,1,251,20,1,251.0
54808,60,0,36,12,10,23,3,3,280,8,1,93.33333333333333
54809,63,1,37,12,9,18,2,1,447,20,1,447.0
54810,19,1,55,16,6,28,1,1,702,6,1,702.0
54811,27,1,7,2,4,12,2,12,701,3,1,58.416666666666664
54812,60,1,34,11,9,25,1,1,661,5,1,661.0
54813,32,0,53,20,6,22,1,12,488,7,1,40.666666666666664
54814,58,0,44,8,8,25,2,1,598,24,1,598.0
54815,47,0,30,9,0,24,2,12,402,6,1,33.5
54816,27,1,50,13,7,22,1,1,421,4,1,421.0
54817,41,0,19,1,7,21,2,3,236,13,1,78.66666666666667
54818,38,0,21,8,5,22,3,12,155,27,1,12.916666666666666
54819,38,0,39,28,10,17,3,12,769,8,1,64.08333333333333
54820,42,1,51,2,9,20,2,1,691,5,1,691.0
54821,59,1,42,24,6,23,3,3,539,5,1,179.66666666666666
54822,43,0,6,9,3,23,3,3,470,26,1,156.66666666666666
54823,24,0,8,28,2,30,3,1,815,11,1,815.0
54824,29,1,30,29,6,24,2,12,158,3,1,13.166666666666666
54825,59,1,35,3,7,15,1,3,331,17,1,110.33333333333333
54826,27,1,33,7,5,28,3,12,894,17,1,74.5
54827,46,0,30,23,8,30,2,1,285,6,1,285.0
54828,45,0,34,4,0,23,2,1,343,30,1,343.0
54829,46,0,3,1,1,27,2,12,532,7,1,44.333333333333336
54830,35,0,27,2,5,25,2,12,965,22,1,80.41666666666667
54831,30,0,59,15,7,28,2,1,775,1,1,775.0
54832,45,0,38,17,6,25,1,1,729,11,1,729.0
54833,24,0,39,3,10,27,3,12,277,7,1,23.083333333333332
54834,40,0,5,2,5,22,1,1,842,19,1,842.0
54835,63,0,48,1,7,14,1,3,427,4,1,142.33333333333334
54836,51,0,54,2,7,14,1,3,376,20,1,125.33333333333333
54837,33,0,59,11,4,24,2,1,353,10,1,353.0
54838,26,0,52,20,6,18,3,1,863,16,1,863.0
54839,63,0,3,15,4,22,1,1,592,6,1,592.0
54840,42,0,7,21,8,30,1,1,905,8,1,905.0
54841,19,0,50,16,6,29,3,3,181,14,1,60.333333333333336
54842,62,0,43,11,6,23,3,1,895,26,1,895.0
54843,24,0,19,1,3,24,1,12,447,26,1,37.25
54844,36,0,27,10,10,25,3,12,594,21,1,49.5
54845,49,0,38,3,10,18,1,1,268,1,1,268.0
54846,62,1,50,4,5,17,3,12,751,11,1,62.583333333333336
54847,48,0,41,11,9,16,2,1,321,21,1,321.0
54848,45,0,47,19,3,23,3,1,844,1,1,844.0
54849,38,1,60,3,8,17,1,12,976,29,1,81.33333333333333
54850,56,1,47,21,7,19,1,12,110,21,1,9.166666666666666
54851,47,1,37,1,8,16,3,3,412,20,1,137.33333333333334
54852,50,0,50,24,7,20,1,12,648,29,1,54.0
54853,58,1,34,1,9,30,3,3,448,24,1,149.33333333333334
54854,48,0,57,3,7,19,3,3,375,13,1,125.0
54855,50,0,53,24,10,25,1,1,798,4,1,798.0
54856,38,0,55,23,5,25,2,12,511,24,1,42.583333333333336
54857,42,0,38,15,8,26,2,3,207,25,1,69.0
54858,38,1,36,16,6,27,1,1,196,30,1,196.0
54859,24,1,33,20,8,17,3,12,130,18,1,10.833333333333334
54860,23,1,57,14,9,22,3,1,113,24,1,113.0
54861,20,0,15,27,1,25,3,3,124,2,1,41.333333333333336
54862,18,0,58,2,0,17,2,12,207,2,1,17.25
54863,52,0,19,24,4,28,2,12,495,24,1,41.25
54864,26,0,41,24,8,27,1,1,642,11,1,642.0
54865,24,1,60,15,8,24,3,12,258,29,1,21.5
54866,46,0,5,7,3,27,2,1,619,22,1,619.0
54867,56,0,46,26,9,30,1,3,312,23,1,104.0
54868,27,0,55,6,5,21,3,12,626,28,1,52.166666666666664
54869,59,1,40,16,7,25,2,12,892,10,1,74.33333333333333
54870,45,1,25,27,8,21,1,3,529,6,1,176.33333333333334
54871,47,1,38,10,7,19,3,12,467,25,1,38.916666666666664
54872,63,1,38,8,10,25,3,1,461,26,1,461.0
54873,57,0,22,2,2,27,2,1,677,30,1,677.0
54874,50,0,35,30,8,26,2,3,321,1,1,107.0
54875,27,0,4,1,1,27,2,3,472,10,1,157.33333333333334
54876,45,0,44,6,2,23,1,12,329,18,1,27.416666666666668
54877,55,1,59,6,8,30,2,12,812,14,1,67.66666666666667
54878,55,0,25,1,8,10,2,12,567,3,1,47.25
54879,62,0,40,23,2,24,2,3,264,22,1,88.0
54880,38,0,56,1,8,27,2,12,616,26,1,51.333333333333336
54881,37,0,14,17,7,24,3,12,439,12,1,36.583333333333336
54882,46,0,57,29,10,30,3,3,644,20,1,214.66666666666666
54883,19,0,31,10,2,30,1,1,316,23,1,316.0
54884,31,0,14,29,0,26,1,1,128,3,1,128.0
54885,59,1,22,2,7,23,1,12,589,14,1,49.083333333333336
54886,34,1,44,17,6,17,1,12,662,25,1,55.166666666666664
54887,24,1,60,12,8,29,1,12,978,23,1,81.5
54888,51,0,36,5,5,8,3,1,679,29,1,679.0
54889,42,0,39,17,0,26,2,1,797,8,1,797.0
54890,40,0,32,25,6,28,1,12,251,18,1,20.916666666666668
54891,22,1,37,10,10,19,3,1,156,10,1,156.0
54892,27,0,43,23,4,30,3,12,374,28,1,31.166666666666668
54893,39,0,41,28,3,28,1,12,433,16,1,36.083333333333336
54894,22,0,57,8,7,16,2,3,211,22,1,70.33333333333333
54895,57,0,57,23,10,24,1,12,329,19,1,27.416666666666668
54896,37,0,54,15,7,25,3,1,488,6,1,488.0
54897,35,1,38,23,5,19,1,3,828,11,1,276.0
54898,47,0,42,1,9,19,1,12,736,8,1,61.333333333333336
54899,58,0,39,18,5,29,3,12,852,2,1,71.0
54900,23,1,47,25,9,28,3,1,580,4,1,580.0
54901,19,0,10,14,2,28,1,1,180,25,1,180.0
54902,61,1,28,27,9,28,1,1,270,13,1,270.0
54903,62,0,11,3,10,8,3,3,371,12,1,123.66666666666667
54904,58,0,42,5,10,27,2,1,363,25,1,363.0
54905,36,0,56,28,1,22,3,1,739,26,1,739.0
54906,52,0,50,15,10,29,3,12,442,12,1,36.833333333333336
54907,30,0,48,13,7,22,1,12,491,1,1,40.916666666666664
54908,36,0,47,30,3,22,1,1,985,17,1,985.0
54909,23,0,49,13,2,27,3,3,269,15,1,89.66666666666667
54910,50,0,22,4,4,29,1,1,116,27,1,116.0
54911,28,0,24,29,7,18,3,3,692,25,1,230.66666666666666
54912,44,1,51,5,8,27,2,12,843,30,1,70.25
54913,52,0,25,7,8,20,2,3,214,26,1,71.33333333333333
54914,18,0,22,26,4,23,2,1,439,29,1,439.0
54915,43,0,36,14,8,27,2,12,249,9,1,20.75
54916,58,1,23,1,4,29,1,1,648,22,1,648.0
54917,51,1,44,6,8,18,1,3,884,16,1,294.6666666666667
54918,49,0,31,21,7,25,2,1,303,24,1,303.0
54919,52,1,33,2,3,13,1,12,114,10,1,9.5
54920,33,0,60,25,3,27,1,1,605,19,1,605.0
54921,39,0,31,2,0,24,2,1,752,11,1,752.0
54922,26,1,24,18,10,30,3,1,329,22,1,329.0
54923,54,1,16,4,8,21,3,3,980,1,1,326.6666666666667
54924,41,1,25,24,6,21,1,12,455,1,1,37.916666666666664
54925,43,0,17,5,5,26,3,1,948,12,1,948.0
54926,34,0,24,19,7,22,2,12,284,11,1,23.666666666666668
54927,53,1,37,8,6,18,2,3,787,29,1,262.3333333333333
54928,39,0,18,12,7,29,1,3,325,20,1,108.33333333333333
54929,51,0,13,18,0,24,1,3,369,8,1,123.0
54930,36,0,5,1,5,19,3,12,481,19,1,40.083333333333336
54931,18,1,44,4,7,28,3,3,742,29,1,247.33333333333334
54932,51,1,53,19,10,25,3,3,555,11,1,185.0
54933,26,0,59,6,7,29,1,3,474,14,1,158.0
54934,41,0,56,11,9,21,3,3,537,12,1,179.0
54935,55,0,43,14,4,29,1,3,155,20,1,51.666666666666664
54936,31,1,52,24,7,28,1,12,649,19,1,54.083333333333336
54937,19,0,12,4,1,29,2,1,116,5,1,116.0
54938,29,0,26,30,10,23,1,1,473,29,1,473.0
54939,55,1,10,4,10,10,2,3,544,6,1,181.33333333333334
54940,40,1,42,21,6,21,2,3,998,28,1,332.6666666666667
54941,20,0,33,17,10,22,2,3,738,1,1,246.0
54942,36,1,29,29,6,27,2,12,693,22,1,57.75
54943,61,0,53,4,5,12,2,1,494,11,1,494.0
54944,28,0,37,30,10,21,2,1,436,25,1,436.0
54945,56,1,39,2,6,25,3,12,114,20,1,9.5
54946,49,0,36,21,5,17,3,1,913,14,1,913.0
54947,64,0,30,15,6,17,1,1,726,23,1,726.0
54948,61,1,30,3,5,18,3,12,439,18,1,36.583333333333336
54949,50,0,13,13,5,22,2,3,449,11,1,149.66666666666666
54950,41,0,40,6,10,16,1,1,584,23,1,584.0
54951,38,0,51,2,3,11,3,12,236,12,1,19.666666666666668
54952,65,0,35,5,10,29,2,3,761,28,1,253.66666666666666
54953,22,0,21,1,10,27,2,3,317,28,1,105.66666666666667
54954,29,0,54,26,7,30,3,1,817,28,1,817.0
54955,29,0,49,2,6,24,3,3,899,8,1,299.6666666666667
54956,37,0,54,7,4,27,2,1,908,2,1,908.0
54957,43,1,48,27,8,26,3,3,217,1,1,72.33333333333333
54958,39,0,55,4,6,18,3,12,948,6,1,79.0
54959,23,1,2,2,1,8,1,12,260,1,1,21.666666666666668
54960,38,0,26,14,8,22,1,12,566,6,1,47.166666666666664
54961,51,0,7,4,7,0,1,1,612,4,1,612.0
54962,27,1,53,13,5,23,1,3,772,17,1,257.3333333333333
54963,60,0,5,15,6,23,1,12,484,10,1,40.333333333333336
54964,24,0,56,9,9,23,3,12,382,15,1,31.833333333333332
54965,39,1,50,23,8,19,2,3,548,26,1,182.66666666666666
54966,64,1,44,23,6,25,1,12,610,27,1,50.833333333333336
54967,49,0,10,12,0,30,2,12,194,22,1,16.166666666666668
54968,56,1,41,20,9,21,1,3,407,20,1,135.66666666666666
54969,58,0,35,5,9,3,1,1,121,24,1,121.0
54970,36,0,12,27,0,29,3,1,667,9,1,667.0
54971,53,1,17,5,7,8,3,1,148,18,1,148.0
54972,45,0,43,8,9,18,3,12,544,22,1,45.333333333333336
54973,19,0,14,28,5,25,1,1,353,8,1,353.0
54974,35,0,52,12,10,28,1,3,270,28,1,90.0
54975,57,1,32,3,4,0,2,1,269,12,1,269.0
54976,34,0,57,22,6,26,3,1,761,15,1,761.0
54977,40,0,15,14,4,23,1,12,494,28,1,41.166666666666664
54978,53,0,47,1,9,6,3,1,152,23,1,152.0
54979,24,0,4,26,10,29,3,12,189,8,1,15.75
54980,59,0,10,24,9,23,2,1,513,3,1,513.0
54981,34,0,12,30,2,21,2,12,355,1,1,29.583333333333332
54982,51,0,54,26,1,24,2,1,655,16,1,655.0
54983,57,1,28,29,10,16,2,1,679,19,1,679.0
54984,20,0,1,19,8,28,2,12,399,6,1,33.25
54985,37,1,53,17,9,18,3,3,125,3,1,41.666666666666664
54986,51,0,22,19,3,23,3,1,578,13,1,578.0
54987,51,1,48,17,7,20,1,1,157,29,1,157.0
54988,51,0,39,15,10,30,3,3,804,25,1,268.0
54989,51,0,44,24,8,26,3,12,471,27,1,39.25
54990,23,0,11,4,9,23,1,1,867,21,1,867.0
54991,64,1,47,5,5,24,2,3,644,9,1,214.66666666666666
54992,63,0,46,28,10,22,3,1,701,18,1,701.0
54993,29,1,50,2,10,30,2,12,122,19,1,10.166666666666666
54994,22,0,30,11,9,22,1,12,940,11,1,78.33333333333333
54995,41,1,34,9,9,17,3,3,854,25,1,284.6666666666667
54996,60,0,51,10,9,21,1,3,391,30,1,130.33333333333334
54997,28,1,49,15,10,27,2,1,347,5,1,347.0
54998,65,0,34,5,9,14,1,1,137,5,1,137.0
54999,21,1,51,24,10,29,2,1,456,12,1,456.0
55000,51,1,9,4,9,12,2,12,251,19,1,20.916666666666668
55001,34,1,59,12,5,27,1,1,761,10,1,761.0
55002,60,0,45,23,0,26,1,1,393,25,1,393.0
55003,19,1,48,18,7,21,1,12,692,22,1,57.666666666666664
55004,48,0,35,29,1,21,3,1,559,13,1,559.0
55005,40,1,11,2,10,29,3,12,400,3,1,33.333333333333336
55006,57,1,37,15,5,19,2,1,883,11,1,883.0
55007,54,1,39,28,8,27,1,12,996,3,1,83.0
55008,37,0,43,14,5,28,2,1,407,15,1,407.0
55009,20,1,39,6,6,17,3,1,684,11,1,684.0
55010,32,1,41,17,9,25,3,1,378,24,1,378.0
55011,60,1,1,4,6,22,1,1,436,28,1,436.0
55012,43,1,38,22,8,25,2,1,888,16,1,888.0
55013,23,0,22,26,9,22,3,3,484,21,1,161.33333333333334
55014,33,1,27,10,10,26,2,12,501,30,1,41.75
55015,47,0,54,10,0,27,2,12,233,19,1,19.416666666666668
55016,36,1,28,12,8,27,3,3,665,22,1,221.66666666666666
55017,58,1,6,1,7,10,1,12,346,10,1,28.833333333333332
55018,31,1,25,11,9,27,2,1,839,27,1,839.0
55019,51,1,56,7,9,28,2,3,314,11,1,104.66666666666667
55020,48,1,40,21,10,25,3,3,904,21,1,301.3333333333333
55021,32,1,29,25,7,27,2,3,433,7,1,144.33333333333334
55022,47,1,54,18,7,20,3,12,511,8,1,42.583333333333336
55023,20,0,49,23,7,24,2,3,950,4,1,316.6666666666667
55024,55,1,40,3,9,5,1,3,356,6,1,118.66666666666667
55025,48,0,51,2,0,29,1,1,745,9,1,745.0
55026,29,1,33,1,10,18,1,12,440,19,1,36.666666666666664
55027,56,1,24,28,10,22,3,3,469,11,1,156.33333333333334
55028,19,0,22,11,3,21,1,1,602,20,1,602.0
55029,44,0,48,4,0,28,3,12,272,1,1,22.666666666666668
55030,54,0,33,20,4,29,3,1,643,29,1,643.0
55031,58,0,56,28,1,27,3,12,357,24,1,29.75
55032,62,1,45,29,8,26,2,12,558,23,1,46.5
55033,54,0,48,9,8,28,2,12,295,15,1,24.583333333333332
55034,51,0,48,11,10,30,2,1,838,19,1,838.0
55035,46,0,60,6,10,27,2,1,785,28,1,785.0
55036,44,0,40,26,9,19,2,1,382,16,1,382.0
55037,51,1,32,19,7,18,3,1,651,16,1,651.0
55038,59,0,43,27,7,27,2,1,512,30,1,512.0
55039,34,0,24,5,6,28,3,3,169,16,1,56.333333333333336
55040,18,0,17,3,6,24,1,1,695,18,1,695.0
