Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,MonthlyCharges
23,0,19,5,7,22,3,12,272,2,1,22.67
33,0,54,29,7,29,1,12,896,12,1,74.67
39,1,1,1,8,30,1,1,401,23,1,401
43,0,29,10,4,27,2,1,269,12,1,269
56,1,12,3,8,28,1,12,509,28,1,42.42
36,0,53,27,9,19,3,1,282,11,1,282
31,0,17,20,7,30,1,3,236,2,1,78.67
53,0,37,5,10,11,2,12,938,18,1,78.17
21,1,24,14,9,28,1,1,897,24,1,897
56,1,43,2,4,20,1,12,610,6,1,50.83
21,1,28,12,8,22,2,1,434,28,1,434
46,0,41,12,6,26,1,1,136,9,1,136
62,1,47,22,7,26,2,12,106,30,1,8.83
64,0,47,26,4,24,3,1,248,7,1,248
53,0,46,14,5,26,2,1,705,17,1,705
29,1,33,19,9,26,3,1,821,7,1,821
65,1,40,2,7,26,1,1,197,11,1,197
36,0,33,12,10,17,1,3,541,5,1,180.33
27,1,53,24,5,23,2,1,713,13,1,713
25,1,50,20,5,17,2,1,572,1,1,572
23,1,53,25,5,30,2,3,526,13,1,175.33
63,0,11,4,7,6,1,3,964,22,1,321.33
40,1,44,18,9,25,1,3,449,13,1,149.67
50,0,31,25,2,30,1,1,810,27,1,810
27,0,17,28,1,23,2,3,378,29,1,126
36,0,55,6,3,27,2,1,415,14,1,415
26,0,13,18,0,22,2,3,362,18,1,120.67
31,1,28,7,7,24,3,12,920,5,1,76.67
26,0,3,2,8,14,3,12,807,17,1,67.25
64,0,60,2,10,19,3,12,295,15,1,24.58
38,0,22,25,8,24,2,12,387,25,1,32.25
47,0,48,22,10,19,2,3,207,8,1,69
52,1,39,1,5,17,3,3,543,7,1,181
28,0,31,9,9,19,1,3,696,10,1,232
64,0,35,3,8,27,1,12,452,2,1,37.67
44,0,36,1,2,30,2,1,538,8,1,538
56,0,21,3,8,5,1,1,878,2,1,878
19,0,45,2,1,20,1,12,127,9,1,10.58
32,0,36,28,2,30,1,1,432,28,1,432
38,0,41,1,7,28,3,12,544,25,1,45.33
52,1,47,8,7,16,1,12,989,21,1,82.42
40,0,2,29,9,22,1,3,206,26,1,68.67
20,1,33,4,7,19,3,3,595,4,1,198.33
43,1,53,9,10,18,1,1,828,5,1,828
60,1,15,5,9,24,2,1,870,22,1,870
27,0,12,9,10,25,3,1,721,19,1,721
30,0,48,11,8,21,1,3,639,23,1,213
30,1,43,6,8,29,2,1,842,2,1,842
30,1,4,2,3,25,1,1,996,9,1,996
57,1,50,18,9,25,3,1,478,6,1,478
29,1,33,26,7,17,3,12,458,13,1,38.17
34,0,13,5,8,30,3,3,429,26,1,143
26,1,47,25,9,29,3,12,588,23,1,49
61,1,49,2,9,1,1,12,924,11,1,77
58,0,46,5,9,5,3,12,370,24,1,30.83
49,0,49,3,9,26,1,1,761,6,1,761
21,1,2,2,8,30,1,1,194,24,1,194
24,0,48,11,7,19,2,1,380,16,1,380
55,0,47,15,6,25,2,12,794,18,1,66.17
34,1,4,2,6,11,3,12,742,2,1,61.83
49,0,56,27,6,29,2,12,188,17,1,15.67
51,0,3,21,3,22,3,1,712,4,1,712
51,1,53,17,8,20,3,3,327,29,1,109
55,0,8,20,1,29,2,1,736,13,1,736
24,0,18,14,9,30,1,1,157,13,1,157
25,0,25,10,9,23,2,1,549,11,1,549
36,0,25,6,10,18,3,12,984,14,1,82
46,0,52,23,7,17,1,12,717,4,1,59.75
43,1,54,15,10,25,1,1,166,9,1,166
64,1,14,3,4,14,1,3,912,19,1,304
37,0,43,16,10,22,2,3,739,14,1,246.33
50,1,32,5,5,19,1,3,189,10,1,63
61,1,1,5,8,21,3,1,856,9,1,856
50,0,31,4,6,17,1,3,638,19,1,212.67
43,0,30,30,8,29,2,12,616,2,1,51.33
60,1,56,2,4,24,2,12,721,4,1,60.08
51,1,17,3,4,30,1,3,343,26,1,114.33
32,0,18,22,10,22,2,12,246,30,1,20.5
27,0,57,5,7,16,1,3,880,7,1,293.33
53,1,48,15,7,23,3,1,641,7,1,641
52,0,56,3,5,29,3,12,164,16,1,13.67
52,0,54,5,1,30,3,12,350,1,1,29.17
21,0,57,26,6,16,1,1,346,21,1,346
54,1,25,2,8,16,1,1,582,17,1,582
20,0,19,12,10,30,3,3,328,10,1,109.33
60,0,45,28,7,30,2,1,778,27,1,778
52,1,33,13,5,19,3,3,234,15,1,78
36,0,37,2,6,28,2,1,548,27,1,548
27,1,24,23,10,25,1,12,438,17,1,36.5
61,0,45,30,3,28,2,12,249,25,1,20.75
61,0,34,1,2,23,2,1,418,18,1,418
21,0,59,16,5,25,1,1,130,24,1,130
40,1,30,5,7,16,1,12,567,17,1,47.25
20,0,41,16,5,23,1,1,987,11,1,987
58,1,58,4,5,9,1,12,130,23,1,10.83
57,1,55,23,5,23,1,3,275,4,1,91.67
55,1,38,17,6,23,1,1,764,25,1,764
54,0,24,4,7,14,2,12,458,30,1,38.17
29,1,58,18,7,22,3,1,622,11,1,622
39,1,35,18,7,22,3,3,865,28,1,288.33
50,0,7,13,1,22,2,1,292,7,1,292
49,0,31,15,6,26,3,3,106,4,1,35.33
24,0,16,25,2,28,2,1,280,2,1,280
45,1,2,2,8,7,1,12,789,27,1,65.75
53,0,33,24,7,30,2,3,943,22,1,314.33
24,1,14,2,6,29,3,12,160,7,1,13.33
60,0,35,5,3,30,1,1,358,20,1,358
28,0,20,9,5,23,2,3,367,5,1,122.33
62,1,34,25,5,25,2,3,994,19,1,331.33
63,1,29,2,10,1,3,12,598,25,1,49.83
64,0,55,26,9,26,2,1,380,24,1,380
43,0,41,10,8,19,1,12,421,17,1,35.08
59,1,35,1,9,3,1,1,122,10,1,122
44,0,11,6,7,28,1,1,838,3,1,838
32,1,47,1,5,30,1,1,677,7,1,677
48,1,53,20,9,22,3,1,565,25,1,565
57,1,37,13,8,21,2,3,670,21,1,223.33
25,0,22,1,2,28,3,12,282,10,1,23.5
50,1,27,3,9,30,3,3,587,24,1,195.67
55,0,52,29,5,28,2,1,166,27,1,166
62,0,35,4,6,7,3,1,700,3,1,700
29,1,57,4,7,16,1,1,931,6,1,931
65,1,54,30,9,21,2,12,929,19,1,77.42
56,0,33,29,0,27,1,3,109,17,1,36.33
19,0,15,22,5,26,1,1,661,11,1,661
38,0,29,28,9,18,2,12,139,7,1,11.58
33,0,7,10,1,26,3,1,859,29,1,859
59,1,8,3,6,5,3,1,594,4,1,594
57,0,51,21,9,18,3,3,209,23,1,69.67
43,1,29,23,9,28,1,3,770,27,1,256.67
44,0,10,18,7,30,2,1,125,10,1,125
18,0,6,15,9,30,3,12,491,15,1,40.92
65,0,41,14,7,30,3,1,749,5,1,749
56,0,12,16,1,29,3,1,864,21,1,864
43,0,45,14,8,26,3,12,542,10,1,45.17
51,1,7,5,6,26,1,1,867,1,1,867
20,1,54,2,7,29,3,1,269,11,1,269
62,0,24,17,6,30,3,12,446,24,1,37.17
26,0,9,8,4,29,1,3,307,28,1,102.33
61,0,4,3,10,11,1,12,280,15,1,23.33
47,0,16,25,3,24,3,3,389,10,1,129.67
62,0,57,8,5,19,3,12,992,22,1,82.67
21,1,60,22,7,26,1,12,471,6,1,39.25
31,0,55,12,7,26,1,1,213,26,1,213
65,1,22,5,6,28,1,3,942,23,1,314
57,0,54,1,9,22,2,1,557,24,1,557
44,0,36,18,10,19,1,12,444,23,1,37
48,0,29,26,8,17,1,12,779,7,1,64.92
40,1,26,2,4,2,2,12,104,15,1,8.67
54,0,52,15,9,20,2,12,819,20,1,68.25
25,0,29,29,8,17,1,3,431,21,1,143.67
37,0,35,27,4,29,3,1,400,28,1,400
43,0,54,26,5,19,2,3,777,14,1,259
59,1,60,11,5,26,3,3,236,28,1,78.67
60,1,42,12,10,17,3,3,975,7,1,325
50,0,27,5,6,30,1,1,864,6,1,864
23,1,34,13,10,18,3,1,854,27,1,854
42,0,21,6,4,22,1,12,420,12,1,35
46,0,24,14,5,30,3,3,955,11,1,318.33
41,0,9,30,7,30,3,3,304,3,1,101.33
31,0,29,24,6,23,3,3,385,30,1,128.33
24,0,35,12,1,28,1,1,638,7,1,638
65,1,36,3,9,10,2,3,458,21,1,152.67
28,0,47,11,7,26,3,3,554,19,1,184.67
25,0,4,21,0,22,2,3,475,24,1,158.33
56,0,14,26,1,28,2,3,353,26,1,117.67
25,0,5,15,9,25,1,1,850,3,1,850
39,0,54,3,2,27,1,1,702,11,1,702
45,0,58,4,9,27,2,1,602,12,1,602
36,1,40,13,10,25,1,1,826,10,1,826
26,0,41,29,5,23,1,12,515,26,1,42.92
44,0,46,22,7,24,1,12,324,17,1,27
61,1,30,23,10,25,3,3,803,21,1,267.67
62,0,37,27,10,29,1,1,876,15,1,876
55,0,30,30,5,30,2,1,805,10,1,805
24,0,56,9,6,19,1,3,721,15,1,240.33
56,0,36,6,1,24,2,12,338,13,1,28.17
61,0,45,23,9,27,1,3,811,15,1,270.33
48,0,59,20,9,25,1,3,968,13,1,322.67
53,0,7,5,1,22,3,1,962,18,1,962
48,0,11,26,6,25,1,3,481,4,1,160.33
51,1,54,1,7,7,3,12,547,26,1,45.58
50,0,36,26,10,29,3,3,303,5,1,101
65,0,19,4,6,26,2,1,134,10,1,134
40,1,46,14,7,23,3,1,816,22,1,816
51,1,57,27,9,23,2,3,221,13,1,73.67
38,1,28,4,6,19,3,12,559,1,1,46.58
32,0,14,7,2,25,1,1,485,10,1,485
31,0,34,24,5,21,1,12,459,5,1,38.25
58,1,58,29,8,16,2,3,386,30,1,128.67
21,1,59,4,6,23,2,1,803,10,1,803
27,0,20,18,10,22,3,1,895,13,1,895
36,0,36,4,2,27,2,1,801,15,1,801
58,1,27,5,8,1,3,1,436,2,1,436
62,1,31,9,9,20,3,12,246,21,1,20.5
37,1,39,9,5,20,2,12,758,21,1,63.17
18,0,40,17,4,22,2,12,428,24,1,35.67
65,1,42,2,8,7,3,1,489,21,1,489
28,1,60,16,10,19,3,3,602,12,1,200.67
63,0,41,28,10,30,3,12,883,9,1,73.58
19,0,51,10,9,21,3,12,981,22,1,81.75
52,0,37,16,7,20,2,3,806,22,1,268.67
48,0,1,3,4,29,1,3,298,7,1,99.33
32,0,39,2,1,26,1,3,373,14,1,124.33
25,1,37,10,5,30,2,12,351,15,1,29.25
38,0,40,17,7,27,1,12,107,23,1,8.92
58,1,11,2,6,19,1,1,647,13,1,647
63,0,38,10,4,28,3,1,910,30,1,910
62,0,59,8,7,18,3,1,793,8,1,793
43,1,49,16,6,28,1,12,131,7,1,10.92
48,1,46,3,8,22,1,1,669,11,1,669
24,0,50,29,9,19,3,3,484,4,1,161.33
62,0,41,18,9,19,1,3,478,21,1,159.33
42,0,48,1,5,30,3,1,447,13,1,447
35,0,50,12,10,19,3,1,346,10,1,346
45,0,33,7,10,29,3,1,317,12,1,317
28,1,41,29,5,25,3,3,786,7,1,262
24,0,39,30,5,26,3,1,765,29,1,765
61,0,2,22,7,26,3,1,871,21,1,871
59,1,17,1,6,3,3,3,312,23,1,104
52,1,43,9,10,22,1,12,470,29,1,39.17
60,0,2,27,9,25,1,3,437,25,1,145.67
49,1,44,22,6,27,3,1,268,24,1,268
36,0,27,13,8,22,2,3,862,26,1,287.33
34,1,31,12,9,24,2,1,458,6,1,458
62,0,23,5,5,22,1,1,317,10,1,317
65,0,15,3,5,11,1,3,485,20,1,161.67
64,1,28,21,8,21,1,12,836,13,1,69.67
52,1,32,23,10,17,1,1,312,20,1,312
36,0,49,2,0,29,3,1,200,6,1,200
48,0,39,14,6,27,3,1,959,25,1,959
24,1,40,15,7,27,3,1,738,11,1,738
44,1,60,24,5,30,3,3,743,26,1,247.67
59,1,40,13,9,23,3,12,532,28,1,44.33
35,1,35,6,7,30,2,1,872,17,1,872
60,1,52,4,5,18,2,1,228,5,1,228
61,1,44,16,8,18,3,3,383,8,1,127.67
65,0,19,1,4,18,2,12,401,10,1,33.42
22,0,55,2,6,16,2,3,798,2,1,266
32,1,45,15,9,17,1,1,925,26,1,925
44,0,16,2,10,27,3,1,884,8,1,884
61,0,36,2,0,22,3,1,917,5,1,917
54,0,29,9,2,30,3,1,121,22,1,121
45,1,49,24,6,20,2,3,551,15,1,183.67
44,1,39,19,5,20,1,3,820,25,1,273.33
62,0,52,26,8,29,2,12,366,16,1,30.5
42,0,35,27,6,28,1,12,602,19,1,50.17
65,0,39,27,9,28,1,12,178,6,1,14.83
19,1,36,14,8,30,3,12,540,22,1,45
28,0,1,8,2,29,3,1,510,22,1,510
53,0,40,9,8,21,3,12,438,22,1,36.5
42,0,6,1,1,28,2,1,486,9,1,486
35,0,40,30,9,25,1,12,417,11,1,34.75
50,0,52,2,4,25,1,3,285,6,1,95
26,1,35,7,9,28,3,12,357,7,1,29.75
55,0,53,30,6,25,3,1,614,15,1,614
27,0,3,1,3,24,1,1,254,3,1,254
26,1,26,20,7,29,3,12,826,4,1,68.83
32,0,28,17,1,23,3,1,896,7,1,896
59,0,9,24,6,29,1,3,238,24,1,79.33
63,0,46,3,3,25,3,3,171,23,1,57
64,1,31,12,6,21,2,3,959,3,1,319.67
25,0,5,1,10,27,3,12,768,19,1,64
49,1,35,5,9,21,3,1,681,15,1,681
46,1,31,30,9,24,3,3,377,10,1,125.67
41,1,32,3,5,24,3,12,1000,20,1,83.33
59,0,34,5,5,21,2,1,911,8,1,911
45,1,27,6,8,20,2,3,725,2,1,241.67
46,0,37,27,7,24,2,3,479,7,1,159.67
55,0,38,29,9,23,3,1,982,15,1,982
47,0,44,13,8,21,1,3,930,9,1,310
50,0,12,9,7,29,1,1,273,1,1,273
49,0,55,3,1,30,3,1,787,6,1,787
60,0,10,3,5,2,3,3,994,28,1,331.33
47,0,12,5,2,24,1,1,380,10,1,380
31,1,32,2,5,18,3,1,605,10,1,605
24,1,42,2,2,1,2,12,261,10,1,21.75
63,1,47,4,4,23,1,1,446,15,1,446
40,1,34,3,6,29,2,3,187,4,1,62.33
36,0,45,9,10,16,1,1,775,21,1,775
58,1,58,7,10,30,1,1,952,5,1,952
58,0,45,8,8,20,1,1,429,15,1,429
19,0,41,28,7,24,1,12,819,12,1,68.25
47,0,50,24,7,24,2,1,729,30,1,729
48,1,28,14,5,18,2,1,151,5,1,151
21,0,45,2,5,18,3,1,171,7,1,171
57,0,55,20,8,27,2,12,880,30,1,73.33
27,1,38,11,7,30,1,12,715,22,1,59.58
56,1,26,20,10,29,3,3,852,20,1,284
46,0,56,24,7,30,1,12,470,23,1,39.17
56,1,10,2,8,23,1,1,330,11,1,330
43,0,17,13,7,30,3,1,224,30,1,224
60,1,55,29,7,28,1,1,516,10,1,516
39,1,40,2,7,21,1,12,820,8,1,68.33
29,0,28,11,5,16,1,1,229,7,1,229
53,1,24,16,5,21,2,12,717,20,1,59.75
25,0,53,21,3,21,1,12,196,6,1,16.33
26,0,42,6,7,22,2,12,826,3,1,68.83
32,0,54,7,2,23,1,1,809,12,1,809
43,0,16,7,5,30,1,3,265,7,1,88.33
21,0,41,19,9,26,1,3,453,14,1,151
61,0,53,10,8,26,1,3,393,21,1,131
41,0,45,21,9,22,3,3,488,23,1,162.67
24,1,48,15,6,24,2,3,886,22,1,295.33
20,1,57,6,8,18,1,3,690,30,1,230
20,0,51,24,5,28,1,1,398,20,1,398
54,0,44,1,7,26,3,12,195,5,1,16.25
33,0,23,2,6,23,1,1,839,7,1,839
51,0,33,27,0,26,3,3,295,14,1,98.33
55,0,41,16,1,22,3,1,913,8,1,913
32,0,39,2,10,24,3,1,164,5,1,164
41,0,40,5,2,27,2,12,360,10,1,30
28,0,3,28,8,23,2,1,156,9,1,156
30,1,36,26,7,17,1,1,987,21,1,987
37,1,60,4,9,23,1,12,156,14,1,13
56,0,10,9,1,23,2,1,163,6,1,163
63,1,47,10,5,28,3,1,647,9,1,647
32,1,1,2,10,20,2,12,462,9,1,38.5
59,0,33,16,6,27,2,12,393,11,1,32.75
39,0,39,18,8,17,1,12,764,29,1,63.67
33,0,24,16,7,20,2,3,289,4,1,96.33
57,0,19,22,8,29,3,1,329,21,1,329
57,1,55,11,10,21,3,12,606,5,1,50.5
65,1,30,25,10,28,2,3,731,14,1,243.67
50,0,36,30,8,24,1,3,762,22,1,254
24,0,34,24,3,26,3,1,655,1,1,655
39,1,10,1,6,26,2,12,497,10,1,41.42
65,0,16,19,10,21,3,12,153,20,1,12.75
54,1,6,5,6,4,1,1,534,26,1,534
62,1,52,12,9,21,1,1,356,5,1,356
31,0,5,15,9,27,2,1,588,12,1,588
39,0,53,21,9,21,2,12,739,16,1,61.58
41,0,15,1,1,24,2,1,319,11,1,319
44,1,47,17,8,27,2,3,702,30,1,234
28,0,27,17,7,16,2,3,442,24,1,147.33
64,0,47,26,7,19,2,3,457,17,1,152.33
58,0,22,5,10,2,2,3,913,4,1,304.33
62,1,30,1,7,18,3,1,595,10,1,595
27,0,39,30,9,20,1,1,611,26,1,611
62,0,26,11,8,25,3,1,823,15,1,823
44,0,47,14,8,20,1,3,604,13,1,201.33
29,0,30,26,3,30,2,1,434,15,1,434
20,1,49,21,5,29,2,1,282,3,1,282
34,0,32,24,5,30,1,1,281,18,1,281
41,0,56,21,8,29,1,3,926,2,1,308.67
51,0,13,24,3,30,1,1,140,8,1,140
41,1,13,2,6,27,3,12,282,12,1,23.5
47,1,24,12,8,18,1,12,976,21,1,81.33
28,1,38,29,7,21,1,3,618,1,1,206
19,0,29,9,6,26,2,3,126,9,1,42
43,0,41,15,10,17,3,12,119,8,1,9.92
52,0,30,24,3,24,3,12,185,17,1,15.42
18,1,34,14,6,24,3,3,282,29,1,94
55,0,47,23,3,28,3,12,322,24,1,26.83
63,1,36,20,5,16,3,12,173,15,1,14.42
64,0,37,4,2,30,2,1,938,18,1,938
18,1,36,5,6,27,3,1,534,10,1,534
21,0,50,15,5,30,1,1,669,19,1,669
46,1,43,20,7,20,3,3,894,7,1,298
56,0,56,27,7,23,1,1,411,10,1,411
59,1,50,9,5,21,2,12,280,8,1,23.33
30,1,56,16,10,25,3,3,567,4,1,189
36,0,53,23,7,28,3,1,146,14,1,146
62,0,32,27,7,21,2,3,142,24,1,47.33
39,1,47,18,7,21,2,3,706,5,1,235.33
58,0,18,5,2,27,1,3,255,25,1,85
34,0,49,28,9,27,3,3,450,24,1,150
62,0,15,4,7,9,1,12,192,26,1,16
23,0,25,30,9,18,3,3,709,8,1,236.33
64,1,49,24,9,18,3,12,487,14,1,40.58
59,1,25,25,8,24,2,1,815,17,1,815
56,1,45,5,10,28,1,12,195,7,1,16.25
29,0,46,16,3,23,3,1,555,26,1,555
53,0,52,4,5,5,2,12,735,25,1,61.25
21,1,35,7,7,21,3,3,906,3,1,302
50,1,35,1,6,29,1,12,176,19,1,14.67
51,0,54,3,7,18,1,12,260,21,1,21.67
31,0,3,30,8,28,2,1,676,24,1,676
57,0,31,27,7,19,2,12,815,7,1,67.92
65,0,7,26,3,30,1,12,443,22,1,36.92
59,1,31,25,7,21,1,1,426,8,1,426
21,0,12,17,10,25,1,3,194,25,1,64.67
64,0,57,13,10,27,1,12,671,2,1,55.92
25,0,29,17,0,23,2,3,390,8,1,130
21,0,12,12,6,21,2,3,158,7,1,52.67
24,1,43,25,6,19,2,3,987,23,1,329
23,0,29,15,6,17,3,12,721,5,1,60.08
35,1,37,15,8,20,3,3,984,25,1,328
33,1,53,29,8,26,1,1,591,18,1,591
59,1,29,2,10,13,3,1,209,15,1,209
60,0,52,18,9,20,3,3,676,22,1,225.33
39,1,26,11,9,23,3,12,285,30,1,23.75
60,1,51,2,5,13,2,3,512,14,1,170.67
56,0,41,19,7,16,1,1,828,19,1,828
64,0,8,2,1,12,1,12,748,7,1,62.33
36,1,32,9,7,22,1,1,267,6,1,267
24,0,40,8,2,25,1,1,584,24,1,584
23,1,28,16,9,19,2,3,100,2,1,33.33
64,0,42,2,4,15,2,12,493,9,1,41.08
56,1,36,2,5,8,2,12,208,5,1,17.33
51,0,23,5,4,24,2,3,111,4,1,37
18,1,27,4,9,17,1,1,986,4,1,986
64,1,29,15,7,28,1,12,141,25,1,11.75
36,0,24,30,7,29,1,12,150,18,1,12.5
46,0,60,15,7,29,3,1,402,10,1,402
24,0,54,18,9,23,1,3,911,10,1,303.67
40,0,54,17,5,19,3,1,822,21,1,822
30,0,1,2,6,22,2,1,483,17,1,483
45,0,6,1,0,12,1,12,794,21,1,66.17
64,1,37,10,5,28,1,12,288,6,1,24
64,0,32,22,9,27,1,1,723,1,1,723
39,0,52,4,7,20,1,12,213,6,1,17.75
54,0,14,5,1,25,3,12,202,23,1,16.83
54,0,30,3,6,26,1,3,768,11,1,256
60,0,60,21,9,30,2,3,743,11,1,247.67
38,1,32,1,6,28,3,3,726,26,1,242
55,0,27,26,7,21,3,12,551,9,1,45.92
55,0,32,16,8,17,2,3,939,5,1,313
47,0,37,12,10,20,3,12,342,20,1,28.5
39,0,57,22,7,23,2,12,319,27,1,26.58
33,0,33,24,10,30,2,12,224,21,1,18.67
27,0,31,13,8,21,1,1,219,4,1,219
26,0,23,8,1,28,2,1,695,24,1,695
48,0,40,1,5,21,2,1,438,5,1,438
57,1,57,16,7,28,3,1,283,23,1,283
37,0,49,11,3,23,2,1,635,21,1,635
56,0,26,22,6,24,1,3,580,24,1,193.33
63,1,38,7,9,27,3,3,573,5,1,191
40,0,60,16,0,21,2,1,639,6,1,639
53,0,36,22,5,28,3,12,754,12,1,62.83
32,0,44,8,5,23,2,12,951,17,1,79.25
62,1,39,16,7,23,1,12,415,27,1,34.58
27,1,59,20,6,24,3,12,590,4,1,49.17
23,0,54,7,4,27,3,1,440,26,1,440
57,1,43,1,8,22,2,3,836,9,1,278.67
56,1,33,11,7,27,2,3,464,6,1,154.67
36,0,31,3,9,28,2,12,755,1,1,62.92
65,1,14,5,10,27,3,3,516,20,1,172
27,1,43,29,9,25,3,12,843,25,1,70.25
20,0,12,10,7,22,1,3,367,8,1,122.33
56,1,2,5,4,15,2,3,680,13,1,226.67
29,0,2,1,8,7,1,3,495,11,1,165
63,0,18,6,8,25,3,1,774,30,1,774
49,0,44,5,8,24,2,1,775,6,1,775
48,1,26,1,6,21,2,1,602,8,1,602
30,1,25,17,10,23,2,12,375,5,1,31.25
35,1,51,4,9,23,3,3,369,10,1,123
39,0,52,22,0,24,3,3,424,6,1,141.33
33,1,38,30,8,17,3,3,188,15,1,62.67
56,1,50,29,7,23,1,3,417,13,1,139
60,0,44,18,7,26,1,12,997,8,1,83.08
42,1,36,10,10,23,3,12,324,5,1,27
30,0,28,8,6,25,3,3,577,28,1,192.33
65,1,41,12,10,21,2,12,177,26,1,14.75
37,1,57,7,6,29,3,12,666,16,1,55.5
28,0,22,25,9,30,3,1,296,4,1,296
43,0,26,21,7,20,3,12,962,3,1,80.17
18,1,28,26,10,20,3,1,715,30,1,715
32,0,4,1,10,22,2,3,137,29,1,45.67
23,0,50,12,3,28,2,3,249,4,1,83
38,0,48,28,5,18,1,12,437,3,1,36.42
53,0,57,1,8,23,2,3,197,18,1,65.67
40,1,27,24,7,22,2,1,223,6,1,223
27,0,25,19,7,19,1,12,272,13,1,22.67
63,0,56,25,2,29,1,3,406,16,1,135.33
52,1,4,1,6,11,1,1,250,6,1,250
23,0,47,25,8,25,1,12,745,26,1,62.08
60,0,42,16,10,19,2,3,553,9,1,184.33
29,1,43,26,8,24,1,12,816,27,1,68
54,1,33,5,7,20,2,3,723,6,1,241
28,1,42,23,8,26,3,3,900,15,1,300
56,0,5,23,4,24,3,1,638,19,1,638
37,0,47,20,3,24,2,1,691,9,1,691
18,1,34,1,5,22,2,12,698,5,1,58.17
60,1,51,13,10,28,2,1,390,19,1,390
51,1,31,29,8,17,1,3,467,12,1,155.67
60,0,15,1,10,13,3,3,327,24,1,109
37,0,55,4,4,28,1,1,190,15,1,190
29,0,20,27,7,27,2,3,500,3,1,166.67
42,0,53,30,10,20,1,1,935,6,1,935
39,0,27,24,4,30,2,3,418,30,1,139.33
62,1,59,28,10,29,3,12,336,6,1,28
56,0,59,15,9,20,1,1,456,25,1,456
18,0,59,6,8,27,2,12,142,6,1,11.83
56,0,29,12,10,24,3,3,178,7,1,59.33
43,0,24,26,7,27,3,12,169,24,1,14.08
44,0,42,11,8,16,2,12,242,24,1,20.17
28,0,36,12,7,27,2,1,502,23,1,502
25,0,25,26,9,29,3,12,562,18,1,46.83
18,0,55,21,7,28,3,3,602,2,1,200.67
43,1,52,17,6,25,2,1,984,18,1,984
63,1,41,3,6,12,3,3,259,16,1,86.33
49,0,41,10,10,27,2,1,491,25,1,491
45,1,1,1,8,9,3,12,395,1,1,32.92
46,1,29,8,5,28,1,3,854,17,1,284.67
25,1,46,11,7,29,3,12,504,14,1,42
58,0,9,26,9,29,1,12,249,21,1,20.75
64,1,40,11,5,23,3,1,557,26,1,557
62,0,56,18,9,22,1,1,614,21,1,614
20,0,34,9,5,24,1,12,117,12,1,9.75
35,0,46,3,8,30,1,3,945,19,1,315
51,1,33,3,4,17,3,3,812,8,1,270.67
62,1,15,3,10,7,2,1,786,11,1,786
34,1,24,28,9,20,2,1,347,7,1,347
27,0,45,6,2,27,3,1,712,3,1,712
56,0,1,8,6,24,2,1,870,2,1,870
62,1,3,2,1,27,1,12,199,6,1,16.58
45,0,27,5,6,29,2,1,149,18,1,149
63,1,23,1,8,28,2,12,496,2,1,41.33
33,0,53,29,10,16,1,3,551,24,1,183.67
57,0,16,2,10,20,1,3,997,20,1,332.33
62,0,54,22,8,29,3,3,544,8,1,181.33
45,0,37,15,3,29,1,3,347,19,1,115.67
19,0,55,28,1,30,3,3,129,22,1,43
35,1,3,1,9,18,2,12,511,8,1,42.58
56,0,60,26,6,25,2,1,422,2,1,422
34,0,19,1,0,9,1,12,172,20,1,14.33
62,0,21,5,2,23,1,12,388,11,1,32.33
32,0,56,9,4,21,1,1,413,2,1,413
20,0,15,30,8,25,3,1,241,14,1,241
59,0,30,24,10,30,3,12,927,24,1,77.25
49,1,36,27,6,26,3,12,145,11,1,12.08
49,1,32,11,9,30,3,12,420,16,1,35
33,0,49,19,9,30,3,3,418,9,1,139.33
34,1,30,10,10,27,3,12,671,6,1,55.92
33,0,49,28,5,24,1,1,243,15,1,243
36,1,41,17,6,30,3,1,866,13,1,866
47,0,54,27,0,30,1,1,406,9,1,406
58,0,34,22,8,26,3,3,107,9,1,35.67
22,0,31,8,7,26,2,1,853,27,1,853
37,1,52,12,6,26,3,3,253,22,1,84.33
53,1,6,4,8,28,2,1,499,11,1,499
61,1,55,2,10,2,2,12,970,6,1,80.83
55,0,15,22,6,25,3,3,423,15,1,141
60,0,51,20,9,20,2,12,690,21,1,57.5
60,0,34,11,9,16,1,1,427,27,1,427
19,1,43,17,5,22,3,1,428,2,1,428
41,0,47,27,4,27,2,1,721,3,1,721
29,1,50,29,5,29,3,3,586,12,1,195.33
55,0,38,5,5,4,2,1,950,23,1,950
54,0,21,5,5,5,2,12,146,15,1,12.17
49,1,25,18,5,23,1,3,423,14,1,141
39,1,5,3,9,17,1,3,715,9,1,238.33
18,0,48,26,5,24,3,3,670,6,1,223.33
27,0,20,27,6,30,1,1,327,10,1,327
41,0,24,15,0,30,1,3,239,20,1,79.67
29,1,24,30,5,24,1,1,610,8,1,610
38,1,52,27,6,24,3,1,848,17,1,848
22,0,18,26,2,28,3,1,660,10,1,660
19,0,35,1,1,24,2,1,487,16,1,487
64,0,17,3,7,7,3,1,795,15,1,795
54,1,16,3,4,3,1,1,779,16,1,779
32,0,7,19,2,26,1,3,478,27,1,159.33
54,1,46,19,7,29,2,1,383,4,1,383
19,0,54,9,9,29,2,12,597,3,1,49.75
40,1,58,19,5,27,1,1,434,28,1,434
52,0,39,11,8,16,2,1,564,16,1,564
29,0,26,22,9,25,3,12,551,9,1,45.92
